Semantic_ID,Aspect,n_pois,Top1_name,Top1,Top2_name,Top2,Top3_name,Top3,Top4_name,Top4,Top5_name,Top5,Others
25-42-61,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-43-42,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-43-42,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-44-41,Category,2,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-44-41,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-44-44,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-44-44,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-20,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-20,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-25,Category,3,Food,66.7,Restaurants,33.3,,0.0,,0.0,,0.0,0.0
25-45-25,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-38,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-38,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-53,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-45-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-2,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-2,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-3,Category,2,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-3,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-44,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-44,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-55,Category,1,Health & Medical,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-47-55,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-0,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-0,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-27,Category,2,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-27,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-46,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-48-46,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-50-53,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-50-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-50-60,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-50-60,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-27,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-27,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-28,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-28,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-56,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-51-56,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-21,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-21,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-41,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-41,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-53,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-54,Category,1,Beauty & Spas,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-53-54,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-55-57,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-55-57,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-56-46,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-56-46,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-59-27,Category,3,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-59-27,Region,3,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-59-60,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-59-60,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-17,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-17,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-35,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-35,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-53,Category,1,Shopping,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-60-53,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-61-44,Category,1,Barre Classes,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-61-44,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-62-54,Category,1,Restaurants,100.0,,0.0,,0.0,,0.0,,0.0,0.0
25-62-54,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
26-0-25,Category,1,Food,100.0,,0.0,,0.0,,0.0,,0.0,0.0
26-0-25,Region,1,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
26-0-53,Category,2,Food,50.0,Restaurants,50.0,,0.0,,0.0,,0.0,0.0
26-0-53,Region,2,Philadelphia,100.0,,0.0,,0.0,,0.0,,0.0,0.0
